step,block_size,lr,train_loss,train_ema,gn
6837,128,2.049560e-04,0.9984,0.9588,0.044
6838,128,2.047790e-04,0.9501,0.9584,0.039
6839,128,2.046021e-04,0.9870,0.9598,0.047
6840,128,2.044254e-04,0.9385,0.9588,0.044
6841,128,2.042488e-04,0.9443,0.9580,0.049
6842,128,2.040723e-04,0.9685,0.9586,0.046
6843,128,2.038960e-04,0.9605,0.9587,0.047
6844,128,2.037198e-04,0.9529,0.9584,0.046
6845,128,2.035438e-04,0.9360,0.9573,0.049
6846,128,2.033679e-04,0.9660,0.9577,0.040
6847,128,2.031922e-04,0.9889,0.9593,0.047
6848,128,2.030165e-04,0.9590,0.9592,0.045
6849,128,2.028411e-04,0.9602,0.9593,0.044
6850,128,2.026657e-04,0.9545,0.9591,0.043
6851,128,2.024905e-04,0.9827,0.9602,0.046
6852,128,2.023155e-04,0.9694,0.9607,0.040
6853,128,2.021406e-04,0.9335,0.9593,0.049
6854,128,2.019658e-04,0.9801,0.9604,0.045
6855,128,2.017912e-04,0.9777,0.9612,0.047
6856,128,2.016167e-04,0.9619,0.9613,0.047
6857,128,2.014424e-04,0.9561,0.9610,0.042
6858,128,2.012682e-04,0.9733,0.9616,0.046
6859,128,2.010941e-04,0.9605,0.9616,0.044
6860,128,2.009202e-04,0.9385,0.9604,0.043
6861,128,2.007464e-04,0.9526,0.9600,0.044
6862,128,2.005728e-04,0.9272,0.9584,0.043
6863,128,2.003993e-04,0.9433,0.9576,0.043
6864,128,2.002259e-04,0.9550,0.9575,0.047
6865,128,2.000527e-04,0.9718,0.9582,0.049
6866,128,1.998796e-04,0.9390,0.9572,0.043
6867,128,1.997067e-04,0.9470,0.9567,0.046
6868,128,1.995339e-04,0.9787,0.9578,0.042
6869,128,1.993613e-04,0.9475,0.9573,0.046
6870,128,1.991888e-04,0.9616,0.9575,0.044
6871,128,1.990164e-04,0.9870,0.9590,0.042
6872,128,1.988442e-04,0.9589,0.9590,0.044
6873,128,1.986721e-04,0.9554,0.9588,0.041
6874,128,1.985001e-04,0.9641,0.9591,0.043
6875,128,1.983284e-04,0.9593,0.9591,0.047
6876,128,1.981567e-04,0.9672,0.9595,0.047
6877,128,1.979852e-04,0.9708,0.9601,0.045
6878,128,1.978138e-04,0.9637,0.9602,0.045
6879,128,1.976426e-04,0.9489,0.9597,0.048
6880,128,1.974715e-04,0.9560,0.9595,0.051
6881,128,1.973005e-04,0.9408,0.9586,0.042
6882,128,1.971297e-04,1.0059,0.9609,0.050
6883,128,1.969591e-04,0.9680,0.9613,0.042
6884,128,1.967886e-04,0.9665,0.9615,0.040
6885,128,1.966182e-04,0.9487,0.9609,0.043
6886,128,1.964479e-04,0.9683,0.9613,0.042
6887,128,1.962779e-04,0.9865,0.9625,0.041
6888,128,1.961079e-04,1.0026,0.9645,0.049
6889,128,1.959381e-04,0.9376,0.9632,0.043
6890,128,1.957684e-04,0.9648,0.9633,0.048
6891,128,1.955989e-04,0.9528,0.9627,0.045
6892,128,1.954295e-04,0.9686,0.9630,0.058
6893,128,1.952603e-04,0.9578,0.9628,0.048
6894,128,1.950912e-04,0.9677,0.9630,0.046
6895,128,1.949222e-04,0.9648,0.9631,0.047
6896,128,1.947534e-04,0.9120,0.9606,0.041
6897,128,1.945847e-04,0.9461,0.9598,0.043
6898,128,1.944162e-04,0.9615,0.9599,0.046
6899,128,1.942478e-04,0.9646,0.9602,0.044
6900,128,1.940796e-04,0.9727,0.9608,0.041
6901,128,1.939115e-04,0.9473,0.9601,0.044
6902,128,1.937435e-04,0.9359,0.9589,0.045
6903,128,1.935757e-04,0.9616,0.9590,0.046
6904,128,1.934080e-04,0.9664,0.9594,0.039
6905,128,1.932405e-04,0.9415,0.9585,0.046
6906,128,1.930731e-04,0.9796,0.9596,0.040
6907,128,1.929059e-04,0.9308,0.9581,0.043
6908,128,1.927388e-04,0.9436,0.9574,0.041
6909,128,1.925718e-04,0.9657,0.9578,0.044
6910,128,1.924050e-04,0.9484,0.9573,0.045
6911,128,1.922383e-04,0.9489,0.9569,0.039
6912,128,1.920718e-04,0.9622,0.9572,0.042
6913,128,1.919054e-04,0.9697,0.9578,0.051
6914,128,1.917391e-04,0.9365,0.9567,0.044
6915,128,1.915730e-04,0.9638,0.9571,0.048
6916,128,1.914071e-04,0.9844,0.9585,0.047
6917,128,1.912412e-04,0.9437,0.9577,0.043
6918,128,1.910756e-04,0.9525,0.9575,0.049
6919,128,1.909100e-04,0.9296,0.9561,0.041
6920,128,1.907446e-04,0.9543,0.9560,0.051
6921,128,1.905794e-04,0.9781,0.9571,0.044
6922,128,1.904143e-04,0.9621,0.9573,0.048
6923,128,1.902493e-04,0.9689,0.9579,0.043
6924,128,1.900845e-04,0.9538,0.9577,0.043
6925,128,1.899198e-04,0.9588,0.9578,0.040
6926,128,1.897553e-04,0.9705,0.9584,0.047
6927,128,1.895909e-04,0.9718,0.9591,0.042
6928,128,1.894267e-04,0.9692,0.9596,0.043
6929,128,1.892626e-04,0.9362,0.9584,0.042
6930,128,1.890986e-04,0.9764,0.9593,0.040
6931,128,1.889348e-04,0.9416,0.9584,0.037
6932,128,1.887711e-04,0.9664,0.9588,0.042
6933,128,1.886076e-04,0.9526,0.9585,0.043
6934,128,1.884442e-04,0.9551,0.9583,0.042
6935,128,1.882810e-04,0.9568,0.9583,0.048
6936,128,1.881179e-04,0.9452,0.9576,0.039
6937,128,1.879549e-04,0.9437,0.9569,0.042
6938,128,1.877921e-04,0.9644,0.9573,0.042
6939,128,1.876295e-04,0.9777,0.9583,0.046
6940,128,1.874669e-04,0.9566,0.9582,0.050
6941,128,1.873046e-04,0.9664,0.9586,0.040
6942,128,1.871423e-04,0.9851,0.9600,0.052
6943,128,1.869802e-04,0.9663,0.9603,0.043
6944,128,1.868183e-04,0.9715,0.9608,0.046
6945,128,1.866565e-04,0.9341,0.9595,0.046
6946,128,1.864948e-04,0.9596,0.9595,0.041
6947,128,1.863333e-04,0.9344,0.9582,0.049
6948,128,1.861719e-04,0.9156,0.9561,0.043
6949,128,1.860107e-04,0.9277,0.9547,0.051
6950,128,1.858496e-04,0.9816,0.9560,0.046
6951,128,1.856887e-04,0.9401,0.9552,0.041
6952,128,1.855279e-04,0.9704,0.9560,0.045
6953,128,1.853672e-04,0.9349,0.9549,0.042
6954,128,1.852067e-04,0.9431,0.9543,0.037
6955,128,1.850463e-04,0.9181,0.9525,0.040
6956,128,1.848861e-04,0.9259,0.9512,0.039
6957,128,1.847260e-04,0.9499,0.9511,0.044
6958,128,1.845661e-04,0.9422,0.9507,0.043
6959,128,1.844063e-04,1.0095,0.9536,0.046
6960,128,1.842467e-04,0.9354,0.9527,0.044
6961,128,1.840872e-04,0.9668,0.9534,0.048
6962,128,1.839278e-04,0.9366,0.9526,0.042
6963,128,1.837686e-04,0.9336,0.9516,0.046
6964,128,1.836095e-04,0.9839,0.9532,0.051
6965,128,1.834506e-04,0.9268,0.9519,0.042
6966,128,1.832918e-04,0.9786,0.9533,0.054
6967,128,1.831332e-04,0.9367,0.9524,0.043
6968,128,1.829747e-04,0.9570,0.9527,0.050
6969,128,1.828163e-04,0.9389,0.9520,0.043
6970,128,1.826581e-04,0.9591,0.9523,0.051
6971,128,1.825001e-04,0.9599,0.9527,0.041
6972,128,1.823421e-04,0.9754,0.9538,0.045
6973,128,1.821844e-04,0.9879,0.9555,0.040
6974,128,1.820267e-04,0.9839,0.9570,0.044
6975,128,1.818693e-04,0.9496,0.9566,0.048
6976,128,1.817119e-04,0.9654,0.9570,0.044
6977,128,1.815547e-04,0.9513,0.9567,0.046
6978,128,1.813977e-04,0.9633,0.9571,0.042
6979,128,1.812408e-04,0.9466,0.9565,0.042
6980,128,1.810840e-04,0.9577,0.9566,0.044
6981,128,1.809274e-04,0.9498,0.9563,0.043
6982,128,1.807709e-04,0.9434,0.9556,0.044
6983,128,1.806146e-04,0.9534,0.9555,0.043
6984,128,1.804584e-04,0.9524,0.9554,0.045
6985,128,1.803024e-04,0.9591,0.9555,0.042
6986,128,1.801465e-04,0.9542,0.9555,0.048
6987,128,1.799908e-04,0.9770,0.9565,0.047
6988,128,1.798352e-04,0.9511,0.9563,0.045
6989,128,1.796797e-04,0.9760,0.9573,0.041
6990,128,1.795244e-04,0.9618,0.9575,0.044
6991,128,1.793692e-04,0.9539,0.9573,0.046
6992,128,1.792142e-04,0.9880,0.9588,0.042
6993,128,1.790593e-04,0.9581,0.9588,0.051
6994,128,1.789046e-04,0.9424,0.9580,0.042
6995,128,1.787500e-04,0.9405,0.9571,0.046
6996,128,1.785956e-04,0.9607,0.9573,0.049
6997,128,1.784413e-04,0.9362,0.9562,0.041
6998,128,1.782871e-04,0.9458,0.9557,0.043
6999,128,1.781331e-04,0.9830,0.9571,0.047
7000,128,1.779792e-04,0.9345,0.9560,0.041
7001,128,1.778255e-04,0.9436,0.9553,0.043
7002,128,1.776720e-04,0.9872,0.9569,0.046
7003,128,1.775185e-04,0.9943,0.9588,0.043
7004,128,1.773652e-04,0.9500,0.9584,0.047
7005,128,1.772121e-04,0.9369,0.9573,0.046
7006,128,1.770591e-04,0.9350,0.9562,0.045
7007,128,1.769063e-04,0.9899,0.9579,0.050
7008,128,1.767536e-04,0.9357,0.9567,0.043
7009,128,1.766010e-04,0.9574,0.9568,0.053
7010,128,1.764486e-04,0.9609,0.9570,0.042
7011,128,1.762964e-04,0.9363,0.9559,0.044
7012,128,1.761442e-04,0.9529,0.9558,0.048
7013,128,1.759923e-04,0.9638,0.9562,0.042
7014,128,1.758404e-04,0.9874,0.9578,0.044
7015,128,1.756888e-04,0.9353,0.9566,0.048
7016,128,1.755372e-04,0.9429,0.9559,0.042
7017,128,1.753858e-04,0.9870,0.9575,0.046
7018,128,1.752346e-04,0.9697,0.9581,0.050
7019,128,1.750835e-04,0.9643,0.9584,0.037
7020,128,1.749325e-04,0.9752,0.9593,0.049
7021,128,1.747817e-04,0.9928,0.9609,0.039
7022,128,1.746311e-04,0.9618,0.9610,0.040
7023,128,1.744805e-04,0.9503,0.9604,0.040
7024,128,1.743302e-04,0.9252,0.9587,0.039
7025,128,1.741799e-04,0.9617,0.9588,0.047
7026,128,1.740299e-04,0.9636,0.9591,0.042
7027,128,1.738799e-04,0.9426,0.9582,0.047
7028,128,1.737301e-04,0.9308,0.9569,0.042
7029,128,1.735805e-04,0.9805,0.9581,0.045
7030,128,1.734310e-04,0.9691,0.9586,0.045
7031,128,1.732817e-04,0.9600,0.9587,0.046
7032,128,1.731325e-04,0.9463,0.9581,0.042
7033,128,1.729834e-04,0.9570,0.9580,0.041
7034,128,1.728345e-04,0.9594,0.9581,0.044
7035,128,1.726857e-04,0.9530,0.9578,0.039
7036,128,1.725371e-04,0.9672,0.9583,0.048
7037,128,1.723886e-04,0.9784,0.9593,0.035
7038,128,1.722403e-04,0.9513,0.9589,0.045
7039,128,1.720921e-04,0.9707,0.9595,0.045
7040,128,1.719441e-04,0.9535,0.9592,0.038
7041,128,1.717962e-04,0.9537,0.9589,0.044
7042,128,1.716484e-04,0.9662,0.9593,0.043
7043,128,1.715009e-04,0.9150,0.9571,0.039
7044,128,1.713534e-04,0.9396,0.9562,0.041
7045,128,1.712061e-04,0.9624,0.9565,0.042
7046,128,1.710589e-04,0.9726,0.9573,0.045
7047,128,1.709119e-04,0.9496,0.9569,0.042
7048,128,1.707651e-04,0.9686,0.9575,0.045
7049,128,1.706183e-04,0.9400,0.9566,0.041
7050,128,1.704718e-04,0.9338,0.9555,0.046
7051,128,1.703253e-04,0.9511,0.9553,0.042
7052,128,1.701791e-04,0.9334,0.9542,0.041
7053,128,1.700329e-04,0.9495,0.9539,0.044
7054,128,1.698869e-04,0.9854,0.9555,0.046
7055,128,1.697411e-04,0.9499,0.9552,0.041
7056,128,1.695954e-04,0.9441,0.9547,0.043
7057,128,1.694499e-04,0.9816,0.9560,0.047
7058,128,1.693045e-04,0.9303,0.9547,0.042
7059,128,1.691592e-04,0.9687,0.9554,0.047
7060,128,1.690141e-04,0.9494,0.9551,0.042
7061,128,1.688691e-04,0.9694,0.9558,0.043
7062,128,1.687243e-04,0.9613,0.9561,0.042
7063,128,1.685797e-04,0.9517,0.9559,0.042
7064,128,1.684351e-04,0.9855,0.9574,0.041
7065,128,1.682908e-04,0.9703,0.9580,0.046
7066,128,1.681465e-04,0.9712,0.9587,0.045
7067,128,1.680025e-04,0.9779,0.9596,0.047
7068,128,1.678585e-04,0.9386,0.9586,0.045
7069,128,1.677147e-04,0.9322,0.9573,0.041
7070,128,1.675711e-04,0.9897,0.9589,0.045
7071,128,1.674276e-04,0.9566,0.9588,0.047
7072,128,1.672843e-04,0.9592,0.9588,0.048
7073,128,1.671411e-04,0.9688,0.9593,0.046
7074,128,1.669980e-04,0.9547,0.9591,0.048
7075,128,1.668551e-04,0.9606,0.9591,0.047
7076,128,1.667123e-04,0.9559,0.9590,0.048
7077,128,1.665697e-04,0.9505,0.9586,0.042
7078,128,1.664273e-04,0.9673,0.9590,0.045
7079,128,1.662849e-04,0.9465,0.9584,0.043
7080,128,1.661428e-04,0.9610,0.9585,0.043
7081,128,1.660008e-04,0.9344,0.9573,0.042
7082,128,1.658589e-04,0.9433,0.9566,0.041
7083,128,1.657171e-04,0.9506,0.9563,0.043
7084,128,1.655756e-04,0.9380,0.9554,0.043
7085,128,1.654341e-04,0.9542,0.9553,0.042
7086,128,1.652928e-04,0.9234,0.9537,0.040
7087,128,1.651517e-04,0.9748,0.9548,0.040
7088,128,1.650107e-04,0.9254,0.9533,0.047
7089,128,1.648699e-04,0.9386,0.9526,0.043
7090,128,1.647292e-04,0.9852,0.9542,0.047
7091,128,1.645886e-04,0.9447,0.9537,0.041
7092,128,1.644482e-04,0.9607,0.9541,0.045
7093,128,1.643080e-04,0.9597,0.9544,0.045
7094,128,1.641679e-04,0.9959,0.9564,0.048
7095,128,1.640279e-04,0.9681,0.9570,0.044
7096,128,1.638881e-04,0.9695,0.9576,0.039
7097,128,1.637484e-04,0.9694,0.9582,0.042
7098,128,1.636089e-04,0.9486,0.9578,0.040
7099,128,1.634695e-04,0.9489,0.9573,0.045
7100,128,1.633303e-04,0.9480,0.9568,0.043
7101,128,1.631912e-04,0.9585,0.9569,0.047
7102,128,1.630523e-04,0.9786,0.9580,0.047
7103,128,1.629135e-04,0.9381,0.9570,0.042
7104,128,1.627749e-04,0.9543,0.9569,0.048
7105,128,1.626364e-04,0.9291,0.9555,0.044
7106,128,1.624981e-04,0.9499,0.9552,0.043
7107,128,1.623599e-04,0.9147,0.9532,0.040
7108,128,1.622218e-04,0.9739,0.9542,0.043
7109,128,1.620839e-04,0.9465,0.9538,0.041
7110,128,1.619462e-04,0.9611,0.9542,0.049
7111,128,1.618086e-04,0.9777,0.9554,0.040
7112,128,1.616711e-04,0.9613,0.9557,0.045
7113,128,1.615338e-04,0.9770,0.9567,0.043
7114,128,1.613967e-04,0.9596,0.9569,0.043
7115,128,1.612597e-04,0.9615,0.9571,0.043
7116,128,1.611228e-04,0.9599,0.9572,0.045
7117,128,1.609861e-04,0.9804,0.9584,0.045
7118,128,1.608496e-04,0.9779,0.9594,0.044
7119,128,1.607131e-04,0.9636,0.9596,0.050
7120,128,1.605769e-04,0.9553,0.9594,0.047
7121,128,1.604408e-04,0.9474,0.9588,0.047
7122,128,1.603048e-04,0.9463,0.9582,0.040
7123,128,1.601690e-04,1.0087,0.9607,0.046
7124,128,1.600333e-04,0.9505,0.9602,0.048
7125,128,1.598978e-04,0.9496,0.9596,0.039
7126,128,1.597624e-04,0.9027,0.9568,0.042
7127,128,1.596272e-04,0.9768,0.9578,0.049
7128,128,1.594921e-04,0.9464,0.9572,0.047
7129,128,1.593571e-04,0.9568,0.9572,0.045
7130,128,1.592224e-04,0.9514,0.9569,0.051
7131,128,1.590877e-04,0.9706,0.9576,0.041
7132,128,1.589532e-04,0.9574,0.9576,0.046
7133,128,1.588189e-04,0.9216,0.9558,0.041
7134,128,1.586847e-04,0.9421,0.9551,0.040
7135,128,1.585507e-04,0.9273,0.9537,0.043
7136,128,1.584168e-04,0.9648,0.9543,0.044
7137,128,1.582830e-04,0.9685,0.9550,0.046
7138,128,1.581494e-04,0.9401,0.9542,0.040
7139,128,1.580160e-04,0.9419,0.9536,0.043
7140,128,1.578827e-04,0.9777,0.9548,0.047
7141,128,1.577495e-04,0.9686,0.9555,0.041
7142,128,1.576165e-04,0.9649,0.9560,0.051
7143,128,1.574837e-04,0.9603,0.9562,0.048
7144,128,1.573509e-04,0.9741,0.9571,0.052
7145,128,1.572184e-04,0.9277,0.9556,0.041
7146,128,1.570860e-04,0.9765,0.9567,0.051
7147,128,1.569537e-04,0.9799,0.9578,0.045
7148,128,1.568216e-04,0.9760,0.9587,0.052
7149,128,1.566896e-04,0.9408,0.9578,0.039
7150,128,1.565578e-04,0.9481,0.9573,0.044
7151,128,1.564262e-04,0.9761,0.9583,0.049
7152,128,1.562946e-04,0.9941,0.9601,0.052
7153,128,1.561633e-04,0.9244,0.9583,0.047
7154,128,1.560320e-04,0.9307,0.9569,0.038
7155,128,1.559010e-04,0.9343,0.9558,0.044
7156,128,1.557701e-04,0.9678,0.9564,0.049
7157,128,1.556393e-04,0.9483,0.9560,0.047
7158,128,1.555087e-04,0.9620,0.9563,0.043
7159,128,1.553782e-04,0.9603,0.9565,0.053
7160,128,1.552479e-04,0.9483,0.9561,0.045
7161,128,1.551177e-04,0.9798,0.9573,0.040
7162,128,1.549876e-04,0.9418,0.9565,0.046
7163,128,1.548578e-04,0.9386,0.9556,0.046
7164,128,1.547280e-04,0.9726,0.9564,0.048
7165,128,1.545985e-04,0.9675,0.9570,0.049
7166,128,1.544690e-04,0.9710,0.9577,0.050
7167,128,1.543397e-04,0.9446,0.9570,0.043
7168,128,1.542106e-04,0.9473,0.9566,0.046
7169,128,1.540816e-04,0.9722,0.9573,0.041
7170,128,1.539528e-04,0.9705,0.9580,0.039
7171,128,1.538241e-04,0.9585,0.9580,0.041
7172,128,1.536956e-04,0.9288,0.9566,0.040
7173,128,1.535672e-04,0.9518,0.9563,0.042
7174,128,1.534389e-04,0.9442,0.9557,0.043
7175,128,1.533108e-04,0.9628,0.9561,0.044
7176,128,1.531829e-04,0.9395,0.9552,0.047
7177,128,1.530551e-04,0.9698,0.9560,0.045
7178,128,1.529275e-04,0.9692,0.9566,0.043
7179,128,1.528000e-04,0.9363,0.9556,0.041
7180,128,1.526726e-04,0.9421,0.9549,0.043
7181,128,1.525454e-04,0.9413,0.9543,0.042
7182,128,1.524184e-04,0.9503,0.9541,0.045
7183,128,1.522915e-04,0.9376,0.9532,0.040
7184,128,1.521647e-04,0.9694,0.9540,0.046
7185,128,1.520381e-04,0.9628,0.9545,0.047
7186,128,1.519117e-04,0.9428,0.9539,0.045
7187,128,1.517854e-04,0.9362,0.9530,0.041
7188,128,1.516593e-04,0.9413,0.9524,0.041
7189,128,1.515333e-04,0.9664,0.9531,0.044
7190,128,1.514074e-04,0.9563,0.9533,0.039
7191,128,1.512817e-04,0.9873,0.9550,0.048
7192,128,1.511562e-04,0.9525,0.9549,0.041
7193,128,1.510308e-04,0.9454,0.9544,0.041
7194,128,1.509055e-04,0.9350,0.9534,0.043
7195,128,1.507804e-04,0.9874,0.9551,0.042
7196,128,1.506554e-04,0.9413,0.9544,0.045
7197,128,1.505306e-04,0.9912,0.9563,0.048
7198,128,1.504060e-04,0.9935,0.9581,0.046
7199,128,1.502815e-04,0.9449,0.9575,0.046
7200,128,1.501571e-04,0.9371,0.9564,0.044
7201,128,1.500329e-04,0.9711,0.9572,0.048
7202,128,1.499089e-04,0.9504,0.9568,0.039
7203,128,1.497850e-04,0.9455,0.9563,0.038
7204,128,1.496612e-04,0.9272,0.9548,0.037
7205,128,1.495376e-04,0.9838,0.9563,0.042
7206,128,1.494142e-04,0.9531,0.9561,0.040
7207,128,1.492909e-04,0.9430,0.9555,0.045
7208,128,1.491677e-04,0.9343,0.9544,0.043
7209,128,1.490447e-04,0.9173,0.9525,0.040
7210,128,1.489219e-04,0.9670,0.9533,0.051
7211,128,1.487992e-04,0.9808,0.9546,0.048
7212,128,1.486766e-04,0.9483,0.9543,0.045
7213,128,1.485542e-04,0.9501,0.9541,0.043
7214,128,1.484319e-04,0.9522,0.9540,0.040
7215,128,1.483098e-04,0.9767,0.9551,0.042
7216,128,1.481879e-04,0.9843,0.9566,0.046
7217,128,1.480661e-04,0.9589,0.9567,0.040
7218,128,1.479444e-04,0.9531,0.9565,0.050
7219,128,1.478229e-04,0.9361,0.9555,0.039
7220,128,1.477016e-04,0.9481,0.9551,0.045
7221,128,1.475804e-04,0.9586,0.9553,0.048
7222,128,1.474593e-04,0.9647,0.9558,0.043
7223,128,1.473384e-04,0.9656,0.9563,0.044
7224,128,1.472177e-04,0.9727,0.9571,0.045
7225,128,1.470971e-04,0.9500,0.9567,0.045
7226,128,1.469766e-04,0.9694,0.9574,0.051
7227,128,1.468563e-04,0.9161,0.9553,0.039
7228,128,1.467362e-04,0.9332,0.9542,0.041
7229,128,1.466162e-04,0.9207,0.9525,0.042
7230,128,1.464963e-04,0.9529,0.9526,0.040
7231,128,1.463766e-04,0.9528,0.9526,0.042
7232,128,1.462571e-04,0.9703,0.9535,0.043
7233,128,1.461377e-04,0.9819,0.9549,0.042
7234,128,1.460184e-04,0.9256,0.9534,0.044
7235,128,1.458993e-04,0.9604,0.9538,0.037
7236,128,1.457804e-04,0.9465,0.9534,0.044
7237,128,1.456616e-04,0.9443,0.9529,0.050
7238,128,1.455429e-04,0.9377,0.9522,0.042
7239,128,1.454244e-04,0.9380,0.9515,0.048
7240,128,1.453061e-04,0.9307,0.9504,0.036
7241,128,1.451879e-04,0.9171,0.9488,0.042
7242,128,1.450698e-04,0.9347,0.9481,0.045
7243,128,1.449520e-04,0.9736,0.9493,0.044
7244,128,1.448342e-04,0.9736,0.9505,0.048
7245,128,1.447166e-04,0.9518,0.9506,0.041
7246,128,1.445992e-04,0.9526,0.9507,0.045
7247,128,1.444819e-04,0.9476,0.9506,0.042
7248,128,1.443647e-04,0.9549,0.9508,0.048
7249,128,1.442478e-04,0.9353,0.9500,0.041
7250,128,1.441309e-04,0.9695,0.9510,0.048
7251,128,1.440142e-04,0.9455,0.9507,0.042
7252,128,1.438977e-04,0.9448,0.9504,0.041
7253,128,1.437813e-04,0.9780,0.9518,0.046
7254,128,1.436651e-04,0.9467,0.9515,0.039
7255,128,1.435490e-04,0.9935,0.9536,0.043
7256,128,1.434331e-04,0.9202,0.9520,0.039
7257,128,1.433173e-04,0.9889,0.9538,0.043
7258,128,1.432016e-04,0.9508,0.9536,0.051
7259,128,1.430862e-04,0.9672,0.9543,0.042
7260,128,1.429708e-04,0.9360,0.9534,0.037
7261,128,1.428557e-04,0.9439,0.9529,0.042
7262,128,1.427406e-04,0.9652,0.9535,0.042
7263,128,1.426258e-04,0.9472,0.9532,0.041
7264,128,1.425110e-04,0.9692,0.9540,0.055
7265,128,1.423965e-04,0.9571,0.9542,0.041
7266,128,1.422820e-04,0.9115,0.9520,0.044
7267,128,1.421678e-04,0.9568,0.9523,0.046
7268,128,1.420536e-04,0.9527,0.9523,0.051
7269,128,1.419397e-04,0.9529,0.9523,0.050
7270,128,1.418259e-04,0.9618,0.9528,0.045
7271,128,1.417122e-04,0.9706,0.9537,0.043
7272,128,1.415987e-04,0.9412,0.9531,0.043
7273,128,1.414853e-04,0.9335,0.9521,0.042
7274,128,1.413721e-04,0.9675,0.9529,0.043
7275,128,1.412590e-04,0.9517,0.9528,0.042
7276,128,1.411461e-04,0.9524,0.9528,0.044
7277,128,1.410334e-04,0.9219,0.9512,0.045
7278,128,1.409207e-04,0.9313,0.9502,0.041
7279,128,1.408083e-04,0.9684,0.9511,0.051
7280,128,1.406960e-04,0.9747,0.9523,0.047
7281,128,1.405838e-04,0.9734,0.9534,0.048
7282,128,1.404718e-04,0.9465,0.9530,0.040
7283,128,1.403600e-04,0.9447,0.9526,0.044
7284,128,1.402483e-04,0.9468,0.9523,0.044
7285,128,1.401367e-04,0.9386,0.9516,0.044
7286,128,1.400253e-04,0.9499,0.9516,0.049
7287,128,1.399141e-04,0.9335,0.9506,0.048
7288,128,1.398030e-04,0.9826,0.9522,0.044
7289,128,1.396920e-04,0.9557,0.9524,0.046
7290,128,1.395813e-04,0.9322,0.9514,0.042
7291,128,1.394706e-04,0.9558,0.9516,0.044
7292,128,1.393601e-04,0.9789,0.9530,0.055
7293,128,1.392498e-04,0.9524,0.9530,0.046
7294,128,1.391396e-04,0.9511,0.9529,0.043
7295,128,1.390296e-04,0.9689,0.9537,0.043
7296,128,1.389197e-04,0.9608,0.9540,0.044
7297,128,1.388100e-04,0.9485,0.9537,0.043
7298,128,1.387004e-04,0.9497,0.9535,0.044
7299,128,1.385910e-04,0.9741,0.9546,0.046
7300,128,1.384817e-04,0.9393,0.9538,0.037
7301,128,1.383726e-04,0.9413,0.9532,0.052
7302,128,1.382636e-04,0.9777,0.9544,0.044
7303,128,1.381548e-04,0.9484,0.9541,0.043
7304,128,1.380461e-04,0.9584,0.9543,0.046
7305,128,1.379376e-04,0.9515,0.9542,0.042
7306,128,1.378292e-04,0.9509,0.9540,0.044
7307,128,1.377210e-04,0.9475,0.9537,0.045
7308,128,1.376129e-04,0.9724,0.9546,0.040
7309,128,1.375050e-04,0.9613,0.9550,0.039
7310,128,1.373973e-04,0.9818,0.9563,0.038
7311,128,1.372897e-04,0.9530,0.9561,0.046
7312,128,1.371822e-04,0.9297,0.9548,0.039
7313,128,1.370749e-04,0.9446,0.9543,0.043
7314,128,1.369678e-04,0.9548,0.9543,0.045
7315,128,1.368608e-04,0.9308,0.9531,0.041
7316,128,1.367539e-04,0.9298,0.9520,0.042
7317,128,1.366472e-04,0.9544,0.9521,0.043
7318,128,1.365407e-04,0.9317,0.9511,0.039
7319,128,1.364343e-04,0.9788,0.9525,0.046
7320,128,1.363281e-04,0.9602,0.9529,0.045
7321,128,1.362220e-04,0.9503,0.9527,0.045
7322,128,1.361160e-04,0.9712,0.9537,0.054
7323,128,1.360103e-04,0.9416,0.9531,0.054
7324,128,1.359046e-04,0.9548,0.9531,0.043
7325,128,1.357992e-04,1.0082,0.9559,0.053
7326,128,1.356938e-04,0.9273,0.9545,0.040
7327,128,1.355887e-04,0.9651,0.9550,0.046
7328,128,1.354836e-04,0.9719,0.9558,0.051
7329,128,1.353788e-04,0.9563,0.9559,0.039
7330,128,1.352741e-04,0.9636,0.9562,0.048
7331,128,1.351695e-04,0.9426,0.9556,0.042
7332,128,1.350651e-04,0.9405,0.9548,0.052
7333,128,1.349608e-04,0.9435,0.9543,0.042
7334,128,1.348567e-04,0.9758,0.9553,0.050
7335,128,1.347528e-04,0.9558,0.9554,0.042
7336,128,1.346490e-04,0.9710,0.9561,0.046
7337,128,1.345453e-04,0.9532,0.9560,0.040
7338,128,1.344418e-04,0.9497,0.9557,0.046
7339,128,1.343385e-04,0.9312,0.9544,0.043
7340,128,1.342353e-04,0.9470,0.9541,0.044
7341,128,1.341322e-04,0.9265,0.9527,0.042
7342,128,1.340294e-04,0.9428,0.9522,0.041
7343,128,1.339266e-04,0.9406,0.9516,0.039
7344,128,1.338240e-04,0.9376,0.9509,0.041
7345,128,1.337216e-04,0.9313,0.9499,0.042
7346,128,1.336193e-04,0.9613,0.9505,0.049
7347,128,1.335172e-04,0.9837,0.9522,0.046
7348,128,1.334152e-04,0.9642,0.9528,0.045
7349,128,1.333134e-04,0.9643,0.9534,0.042
7350,128,1.332118e-04,0.9674,0.9541,0.044
7351,128,1.331102e-04,1.0001,0.9564,0.051
7352,128,1.330089e-04,0.9702,0.9571,0.047
7353,128,1.329077e-04,0.9686,0.9576,0.042
