step,block_size,lr,train_loss,train_ema,gn
2063,32,1.764652e-03,1.2390,1.2103,0.395
2064,32,1.764397e-03,1.2746,1.2136,0.852
2065,32,1.764141e-03,1.1947,1.2126,0.319
2066,32,1.763886e-03,1.2176,1.2129,0.353
2067,32,1.763630e-03,1.2271,1.2136,0.365
2068,32,1.763374e-03,1.2115,1.2135,0.292
2069,32,1.763118e-03,1.1649,1.2110,0.209
2070,32,1.762862e-03,1.1726,1.2091,0.219
2071,32,1.762606e-03,1.2924,1.2133,0.866
2072,32,1.762349e-03,1.2088,1.2131,0.359
2073,32,1.762093e-03,1.2276,1.2138,0.420
2074,32,1.761836e-03,1.2281,1.2145,0.328
2075,32,1.761579e-03,1.2060,1.2141,0.324
2076,32,1.761322e-03,1.1899,1.2129,0.305
2077,32,1.761065e-03,1.1996,1.2122,0.780
2078,32,1.760808e-03,1.1651,1.2098,0.297
2079,32,1.760551e-03,1.1736,1.2080,0.255
2080,32,1.760294e-03,1.2165,1.2085,0.352
2081,32,1.760036e-03,1.1823,1.2072,0.410
2082,32,1.759779e-03,1.1890,1.2062,0.611
2083,32,1.759521e-03,1.2022,1.2060,0.375
2084,32,1.759263e-03,1.2734,1.2094,0.466
2085,32,1.759005e-03,1.1516,1.2065,0.349
2086,32,1.758747e-03,1.2184,1.2071,0.371
2087,32,1.758489e-03,1.2243,1.2080,0.385
2088,32,1.758231e-03,1.1852,1.2068,0.326
2089,32,1.757973e-03,1.2301,1.2080,0.690
2090,32,1.757714e-03,1.1828,1.2067,0.353
2091,32,1.757455e-03,1.2055,1.2067,0.377
2092,32,1.757197e-03,1.2583,1.2093,0.358
2093,32,1.756938e-03,1.1520,1.2064,0.593
2094,32,1.756679e-03,1.1760,1.2049,0.514
2095,32,1.756420e-03,1.2329,1.2063,0.409
2096,32,1.756160e-03,1.2301,1.2075,0.428
2097,32,1.755901e-03,1.2172,1.2080,0.355
2098,32,1.755642e-03,1.2077,1.2079,0.575
2099,32,1.755382e-03,1.1734,1.2062,0.360
2100,32,1.755122e-03,1.0950,1.2007,0.263
2101,32,1.754863e-03,1.2159,1.2014,0.348
2102,32,1.754603e-03,1.1791,1.2003,0.341
2103,32,1.754343e-03,1.1738,1.1990,0.384
2104,32,1.754082e-03,1.1785,1.1980,0.628
2105,32,1.753822e-03,1.2059,1.1984,0.370
2106,32,1.753562e-03,1.2355,1.2002,0.313
2107,32,1.753301e-03,1.1726,1.1988,0.307
2108,32,1.753041e-03,1.2155,1.1997,0.298
2109,32,1.752780e-03,1.2152,1.2004,0.652
2110,32,1.752519e-03,1.2065,1.2007,0.345
2111,32,1.752258e-03,1.2254,1.2020,0.375
2112,32,1.751997e-03,1.2437,1.2041,0.365
2113,32,1.751736e-03,1.2178,1.2047,0.529
2114,32,1.751474e-03,1.2291,1.2060,0.331
2115,32,1.751213e-03,1.1566,1.2035,0.439
2116,32,1.750951e-03,1.2093,1.2038,0.282
2117,32,1.750690e-03,1.2151,1.2044,0.413
2118,32,1.750428e-03,1.2148,1.2049,0.391
2119,32,1.750166e-03,1.1965,1.2045,0.280
2120,32,1.749904e-03,1.2099,1.2047,0.589
2121,32,1.749642e-03,1.1638,1.2027,0.493
2122,32,1.749380e-03,1.1769,1.2014,0.452
2123,32,1.749117e-03,1.2300,1.2028,0.439
2124,32,1.748855e-03,1.1851,1.2019,0.438
2125,32,1.748592e-03,1.2455,1.2041,0.358
2126,32,1.748329e-03,1.2407,1.2059,0.288
2127,32,1.748067e-03,1.2601,1.2087,0.655
2128,32,1.747804e-03,1.1571,1.2061,0.506
2129,32,1.747541e-03,1.1903,1.2053,0.313
2130,32,1.747277e-03,1.1977,1.2049,0.424
2131,32,1.747014e-03,1.1819,1.2038,0.313
2132,32,1.746751e-03,1.1662,1.2019,0.325
2133,32,1.746487e-03,1.1640,1.2000,0.485
2134,32,1.746223e-03,1.2095,1.2005,0.296
2135,32,1.745960e-03,1.1880,1.1998,0.233
2136,32,1.745696e-03,1.1554,1.1976,0.220
2137,32,1.745432e-03,1.1496,1.1952,0.333
2138,32,1.745168e-03,1.1286,1.1919,0.334
2139,32,1.744903e-03,1.2495,1.1948,0.339
2140,32,1.744639e-03,1.2029,1.1952,0.265
2141,32,1.744375e-03,1.2034,1.1956,0.461
2142,32,1.744110e-03,1.1976,1.1957,0.320
2143,32,1.743845e-03,1.1954,1.1957,0.274
2144,32,1.743581e-03,1.1891,1.1953,0.446
2145,32,1.743316e-03,1.1811,1.1946,0.287
2146,32,1.743051e-03,1.1891,1.1944,0.504
2147,32,1.742785e-03,1.2263,1.1960,0.537
2148,32,1.742520e-03,1.2086,1.1966,0.281
2149,32,1.742255e-03,1.2102,1.1973,0.452
2150,32,1.741989e-03,1.2490,1.1999,0.424
2151,32,1.741724e-03,1.1578,1.1978,0.248
2152,32,1.741458e-03,1.1668,1.1962,0.526
2153,32,1.741192e-03,1.1793,1.1954,0.443
2154,32,1.740926e-03,1.1769,1.1944,0.305
2155,32,1.740660e-03,1.2158,1.1955,0.426
2156,32,1.740394e-03,1.1542,1.1934,0.246
2157,32,1.740128e-03,1.1654,1.1920,0.413
2158,32,1.739861e-03,1.0975,1.1873,0.308
2159,32,1.739595e-03,1.1520,1.1855,0.294
2160,32,1.739328e-03,1.1974,1.1861,0.420
2161,32,1.739061e-03,1.1098,1.1823,0.338
2162,32,1.738794e-03,1.1880,1.1826,0.441
2163,32,1.738527e-03,1.1824,1.1826,0.283
2164,32,1.738260e-03,1.2061,1.1838,0.411
2165,32,1.737993e-03,1.2240,1.1858,0.439
2166,32,1.737726e-03,1.1635,1.1847,0.451
2167,32,1.737458e-03,1.1562,1.1832,0.429
2168,32,1.737191e-03,1.2030,1.1842,0.284
2169,32,1.736923e-03,1.1805,1.1841,0.280
2170,32,1.736655e-03,1.1955,1.1846,0.375
2171,32,1.736387e-03,1.1736,1.1841,0.381
2172,32,1.736119e-03,1.2067,1.1852,0.261
2173,32,1.735851e-03,1.1275,1.1823,0.238
2174,32,1.735583e-03,1.1577,1.1811,0.396
2175,32,1.735314e-03,1.2402,1.1840,0.288
2176,32,1.735046e-03,1.2429,1.1870,0.277
2177,32,1.734777e-03,1.1620,1.1857,0.287
2178,32,1.734509e-03,1.2272,1.1878,0.265
2179,32,1.734240e-03,1.1430,1.1856,0.408
2180,32,1.733971e-03,1.2025,1.1864,0.370
2181,32,1.733702e-03,1.2462,1.1894,0.452
2182,32,1.733433e-03,1.2419,1.1920,0.487
2183,32,1.733163e-03,1.1621,1.1905,0.332
2184,32,1.732894e-03,1.1220,1.1871,0.286
2185,32,1.732624e-03,1.1386,1.1847,0.308
2186,32,1.732355e-03,1.1897,1.1849,0.359
2187,32,1.732085e-03,1.1777,1.1846,0.308
2188,32,1.731815e-03,1.1553,1.1831,0.281
2189,32,1.731545e-03,1.2089,1.1844,0.463
2190,32,1.731275e-03,1.1941,1.1849,0.299
2191,32,1.731005e-03,1.1625,1.1838,0.415
2192,32,1.730735e-03,1.0861,1.1789,0.294
2193,32,1.730464e-03,1.1981,1.1798,0.306
2194,32,1.730194e-03,1.2023,1.1810,0.259
2195,32,1.729923e-03,1.1774,1.1808,0.265
2196,32,1.729652e-03,1.1552,1.1795,0.298
2197,32,1.729382e-03,1.1704,1.1790,0.309
2198,32,1.729111e-03,1.1137,1.1758,0.319
2199,32,1.728839e-03,1.1911,1.1765,0.350
2200,32,1.728568e-03,1.1748,1.1765,0.257
2201,32,1.728297e-03,1.1876,1.1770,0.244
2202,32,1.728025e-03,1.1389,1.1751,0.273
2203,32,1.727754e-03,1.1824,1.1755,0.340
2204,32,1.727482e-03,1.1695,1.1752,0.299
2205,32,1.727210e-03,1.1619,1.1745,0.237
2206,32,1.726939e-03,1.2146,1.1765,0.470
2207,32,1.726667e-03,1.1645,1.1759,0.279
2208,32,1.726395e-03,1.1644,1.1753,0.254
2209,32,1.726122e-03,1.1458,1.1739,0.306
2210,32,1.725850e-03,1.1676,1.1736,0.286
2211,32,1.725577e-03,1.1169,1.1707,0.293
2212,32,1.725305e-03,1.1710,1.1707,0.314
2213,32,1.725032e-03,1.2126,1.1728,0.254
2214,32,1.724759e-03,1.2106,1.1747,0.368
2215,32,1.724487e-03,1.2536,1.1787,0.443
2216,32,1.724214e-03,1.1890,1.1792,0.267
2217,32,1.723940e-03,1.1721,1.1788,0.374
2218,32,1.723667e-03,1.1534,1.1776,0.254
2219,32,1.723394e-03,1.2006,1.1787,0.300
2220,32,1.723120e-03,1.2124,1.1804,0.311
2221,32,1.722847e-03,1.1652,1.1796,0.540
2222,32,1.722573e-03,1.1320,1.1772,0.264
2223,32,1.722299e-03,1.1817,1.1775,0.255
2224,32,1.722025e-03,1.1187,1.1745,0.227
2225,32,1.721751e-03,1.2121,1.1764,0.272
2226,32,1.721477e-03,1.1749,1.1763,0.289
2227,32,1.721203e-03,1.2093,1.1780,0.365
2228,32,1.720929e-03,1.1217,1.1752,0.277
2229,32,1.720654e-03,1.1648,1.1747,0.283
2230,32,1.720380e-03,1.2384,1.1778,0.479
2231,32,1.720105e-03,1.1757,1.1777,0.278
2232,32,1.719830e-03,1.1963,1.1787,0.253
2233,32,1.719555e-03,1.1836,1.1789,0.269
2234,32,1.719280e-03,1.1585,1.1779,0.161
2235,32,1.719005e-03,1.1850,1.1782,0.222
2236,32,1.718730e-03,1.2017,1.1794,0.301
2237,32,1.718455e-03,1.1926,1.1801,0.281
2238,32,1.718179e-03,1.1420,1.1782,0.300
2239,32,1.717903e-03,1.1531,1.1769,0.300
2240,32,1.717628e-03,1.1617,1.1762,0.252
2241,32,1.717352e-03,1.1346,1.1741,0.215
2242,32,1.717076e-03,1.1202,1.1714,0.171
2243,32,1.716800e-03,1.2266,1.1742,0.291
2244,32,1.716524e-03,1.1938,1.1751,0.292
2245,32,1.716248e-03,1.1554,1.1741,0.246
2246,32,1.715971e-03,1.1332,1.1721,0.191
2247,32,1.715695e-03,1.1534,1.1712,0.175
2248,32,1.715418e-03,1.1646,1.1708,0.212
2249,32,1.715142e-03,1.1271,1.1686,0.146
2250,32,1.714865e-03,1.2200,1.1712,0.263
2251,32,1.714588e-03,1.1560,1.1705,0.189
2252,32,1.714311e-03,1.1608,1.1700,0.303
2253,32,1.714034e-03,1.1714,1.1700,0.301
2254,32,1.713756e-03,1.1787,1.1705,0.262
2255,32,1.713479e-03,1.1309,1.1685,0.220
2256,32,1.713202e-03,1.1454,1.1673,0.195
2257,32,1.712924e-03,1.1102,1.1645,0.130
2258,32,1.712646e-03,1.1084,1.1617,0.142
2259,32,1.712369e-03,1.1504,1.1611,0.311
2260,32,1.712091e-03,1.1278,1.1595,0.180
2261,32,1.711813e-03,1.1393,1.1584,0.182
2262,32,1.711535e-03,1.1243,1.1567,0.175
2263,32,1.711256e-03,1.1495,1.1564,0.278
2264,32,1.710978e-03,1.1218,1.1547,0.172
2265,32,1.710700e-03,1.2054,1.1572,0.194
2266,32,1.710421e-03,1.1074,1.1547,0.132
2267,32,1.710142e-03,1.1488,1.1544,0.163
2268,32,1.709863e-03,1.1727,1.1553,0.324
2269,32,1.709585e-03,1.1550,1.1553,0.177
2270,32,1.709306e-03,1.1843,1.1568,0.197
2271,32,1.709026e-03,1.1996,1.1589,0.282
2272,32,1.708747e-03,1.1369,1.1578,0.236
2273,32,1.708468e-03,1.1573,1.1578,0.203
2274,32,1.708188e-03,1.1850,1.1591,0.274
2275,32,1.707909e-03,1.1489,1.1586,0.268
2276,32,1.707629e-03,1.1991,1.1607,0.285
2277,32,1.707349e-03,1.1307,1.1592,0.156
2278,32,1.707070e-03,1.1019,1.1563,0.132
2279,32,1.706790e-03,1.1141,1.1542,0.143
2280,32,1.706510e-03,1.0950,1.1512,0.121
2281,32,1.706229e-03,1.1109,1.1492,0.140
2282,32,1.705949e-03,1.1523,1.1494,0.186
2283,32,1.705669e-03,1.1732,1.1506,0.140
2284,32,1.705388e-03,1.1433,1.1502,0.093
2285,32,1.705107e-03,1.1647,1.1509,0.112
2286,32,1.704827e-03,1.1551,1.1511,0.332
2287,32,1.704546e-03,1.1617,1.1517,0.339
2288,32,1.704265e-03,1.1023,1.1492,0.132
2289,32,1.703984e-03,1.1147,1.1475,0.136
2290,32,1.703703e-03,1.1714,1.1487,0.191
2291,32,1.703421e-03,1.1275,1.1476,0.152
2292,32,1.703140e-03,1.1616,1.1483,0.184
2293,32,1.702858e-03,1.1532,1.1485,0.131
2294,32,1.702577e-03,1.1102,1.1466,0.124
2295,32,1.702295e-03,1.1808,1.1483,0.167
2296,32,1.702013e-03,1.1834,1.1501,0.147
2297,32,1.701731e-03,1.1940,1.1523,0.139
2298,32,1.701449e-03,1.1798,1.1537,0.134
2299,32,1.701167e-03,1.1976,1.1559,0.103
2300,32,1.700885e-03,1.1911,1.1576,0.367
2301,32,1.700602e-03,1.1333,1.1564,0.101
2302,32,1.700320e-03,1.1482,1.1560,0.159
2303,32,1.700037e-03,1.1324,1.1548,0.124
2304,32,1.699754e-03,1.1376,1.1540,0.114
2305,32,1.699472e-03,1.1568,1.1541,0.107
2306,32,1.699189e-03,1.1510,1.1539,0.131
2307,32,1.698906e-03,1.2025,1.1564,0.334
2308,32,1.698623e-03,1.1230,1.1547,0.138
2309,32,1.698339e-03,1.1079,1.1524,0.114
2310,32,1.698056e-03,1.1383,1.1517,0.143
2311,32,1.697772e-03,1.1084,1.1495,0.125
2312,32,1.697489e-03,1.1533,1.1497,0.109
2313,32,1.697205e-03,1.1246,1.1484,0.091
2314,32,1.696921e-03,1.1513,1.1486,0.149
2315,32,1.696638e-03,1.1143,1.1469,0.102
2316,32,1.696353e-03,1.1476,1.1469,0.131
2317,32,1.696069e-03,1.1611,1.1476,0.160
2318,32,1.695785e-03,1.1794,1.1492,0.156
2319,32,1.695501e-03,1.1812,1.1508,0.327
2320,32,1.695216e-03,1.1641,1.1515,0.110
2321,32,1.694932e-03,1.1607,1.1519,0.170
2322,32,1.694647e-03,1.1234,1.1505,0.119
2323,32,1.694362e-03,1.1083,1.1484,0.122
2324,32,1.694078e-03,1.1805,1.1500,0.149
2325,32,1.693793e-03,1.1479,1.1499,0.113
2326,32,1.693508e-03,1.1060,1.1477,0.106
2327,32,1.693222e-03,1.0983,1.1452,0.095
2328,32,1.692937e-03,1.1862,1.1473,0.337
2329,32,1.692652e-03,1.2003,1.1499,0.154
2330,32,1.692366e-03,1.1373,1.1493,0.101
2331,32,1.692081e-03,1.1321,1.1484,0.077
2332,32,1.691795e-03,1.1773,1.1499,0.163
2333,32,1.691509e-03,1.1477,1.1498,0.163
2334,32,1.691223e-03,1.1590,1.1502,0.128
2335,32,1.690937e-03,1.1217,1.1488,0.110
2336,32,1.690651e-03,1.1127,1.1470,0.134
2337,32,1.690365e-03,1.0948,1.1444,0.076
2338,32,1.690078e-03,1.1408,1.1442,0.100
2339,32,1.689792e-03,1.1015,1.1421,0.098
2340,32,1.689505e-03,1.1263,1.1413,0.103
2341,32,1.689219e-03,1.1730,1.1429,0.106
2342,32,1.688932e-03,1.1524,1.1434,0.109
2343,32,1.688645e-03,1.1268,1.1425,0.104
2344,32,1.688358e-03,1.1048,1.1406,0.108
2345,32,1.688071e-03,1.1365,1.1404,0.089
2346,32,1.687784e-03,1.1008,1.1384,0.092
2347,32,1.687496e-03,1.1251,1.1378,0.138
2348,32,1.687209e-03,1.1242,1.1371,0.140
2349,32,1.686921e-03,1.1246,1.1365,0.123
2350,32,1.686634e-03,1.1144,1.1354,0.129
2351,32,1.686346e-03,1.1147,1.1343,0.114
2352,32,1.686058e-03,1.1573,1.1355,0.150
2353,32,1.685770e-03,1.1064,1.1340,0.096
2354,32,1.685482e-03,1.0893,1.1318,0.096
2355,32,1.685194e-03,1.0849,1.1295,0.086
2356,32,1.684906e-03,1.1681,1.1314,0.096
2357,32,1.684617e-03,1.1114,1.1304,0.088
2358,32,1.684329e-03,1.0561,1.1267,0.102
2359,32,1.684040e-03,1.1351,1.1271,0.107
2360,32,1.683751e-03,1.1858,1.1300,0.128
2361,32,1.683463e-03,1.1413,1.1306,0.091
2362,32,1.683174e-03,1.0525,1.1267,0.102
2363,32,1.682885e-03,1.1309,1.1269,0.099
2364,32,1.682596e-03,1.1103,1.1261,0.122
2365,32,1.682306e-03,1.1550,1.1275,0.099
2366,32,1.682017e-03,1.1350,1.1279,0.081
2367,32,1.681728e-03,1.0998,1.1265,0.109
2368,32,1.681438e-03,1.1996,1.1301,0.148
2369,32,1.681148e-03,1.1674,1.1320,0.095
2370,32,1.680859e-03,1.1054,1.1307,0.099
2371,32,1.680569e-03,1.1186,1.1301,0.099
2372,32,1.680279e-03,1.1749,1.1323,0.105
2373,32,1.679989e-03,1.1250,1.1319,0.094
2374,32,1.679699e-03,1.1308,1.1319,0.110
2375,32,1.679408e-03,1.1090,1.1307,0.080
2376,32,1.679118e-03,1.1688,1.1326,0.127
2377,32,1.678828e-03,1.0830,1.1302,0.077
2378,32,1.678537e-03,1.1329,1.1303,0.097
2379,32,1.678246e-03,1.1403,1.1308,0.096
2380,32,1.677955e-03,1.0801,1.1283,0.133
2381,32,1.677665e-03,1.1544,1.1296,0.094
2382,32,1.677374e-03,1.1333,1.1298,0.089
2383,32,1.677082e-03,1.1259,1.1296,0.110
2384,32,1.676791e-03,1.0838,1.1273,0.107
2385,32,1.676500e-03,1.1349,1.1277,0.118
2386,32,1.676209e-03,1.1536,1.1290,0.150
2387,32,1.675917e-03,1.1360,1.1293,0.101
2388,32,1.675625e-03,1.1453,1.1301,0.112
2389,32,1.675334e-03,1.1723,1.1322,0.105
2390,32,1.675042e-03,1.0923,1.1302,0.110
2391,32,1.674750e-03,1.1671,1.1321,0.098
2392,32,1.674458e-03,1.1520,1.1331,0.091
2393,32,1.674166e-03,1.1238,1.1326,0.105
2394,32,1.673873e-03,1.1181,1.1319,0.083
2395,32,1.673581e-03,1.1343,1.1320,0.092
2396,32,1.673289e-03,1.2964,1.1402,0.954
2397,32,1.672996e-03,1.0943,1.1379,0.125
2398,32,1.672703e-03,1.1050,1.1363,0.121
2399,32,1.672411e-03,1.1258,1.1358,0.142
2400,32,1.672118e-03,1.0681,1.1324,0.130
2401,32,1.671825e-03,1.1360,1.1326,0.141
2402,32,1.671532e-03,1.1345,1.1327,0.131
2403,32,1.671238e-03,1.1185,1.1319,0.133
2404,32,1.670945e-03,1.1250,1.1316,0.075
2405,32,1.670652e-03,1.1550,1.1328,0.107
2406,32,1.670358e-03,1.2424,1.1383,0.906
2407,32,1.670065e-03,1.1257,1.1376,0.138
2408,32,1.669771e-03,1.1533,1.1384,0.172
2409,32,1.669477e-03,1.1498,1.1390,0.112
2410,32,1.669183e-03,1.0780,1.1359,0.159
2411,32,1.668889e-03,1.1448,1.1364,0.135
2412,32,1.668595e-03,1.1672,1.1379,0.120
2413,32,1.668301e-03,1.1436,1.1382,0.089
2414,32,1.668007e-03,1.0992,1.1363,0.103
2415,32,1.667712e-03,1.1607,1.1375,0.091
2416,32,1.667418e-03,1.1274,1.1370,0.099
2417,32,1.667123e-03,1.1063,1.1354,0.154
2418,32,1.666828e-03,1.1784,1.1376,0.760
2419,32,1.666533e-03,1.0824,1.1348,0.157
2420,32,1.666238e-03,1.1702,1.1366,0.129
2421,32,1.665943e-03,1.1779,1.1387,0.163
2422,32,1.665648e-03,1.1523,1.1393,0.174
2423,32,1.665353e-03,1.0991,1.1373,0.140
2424,32,1.665058e-03,1.1294,1.1369,0.108
2425,32,1.664762e-03,1.1534,1.1378,0.100
2426,32,1.664467e-03,1.2261,1.1422,0.750
2427,32,1.664171e-03,1.1654,1.1433,0.121
2428,32,1.663875e-03,1.1452,1.1434,0.148
2429,32,1.663579e-03,1.1171,1.1421,0.163
2430,32,1.663283e-03,1.1169,1.1409,0.104
2431,32,1.662987e-03,1.1112,1.1394,0.120
2432,32,1.662691e-03,1.1482,1.1398,0.121
2433,32,1.662395e-03,1.1382,1.1397,0.109
2434,32,1.662099e-03,1.1965,1.1426,0.107
2435,32,1.661802e-03,1.2308,1.1470,0.648
2436,32,1.661506e-03,1.1032,1.1448,0.153
2437,32,1.661209e-03,1.1762,1.1464,0.132
2438,32,1.660912e-03,1.1488,1.1465,0.148
2439,32,1.660615e-03,1.1380,1.1461,0.155
2440,32,1.660318e-03,1.1519,1.1464,0.149
2441,32,1.660021e-03,1.1728,1.1477,0.110
2442,32,1.659724e-03,1.1449,1.1475,0.119
2443,32,1.659427e-03,1.2005,1.1502,0.636
2444,32,1.659129e-03,1.1763,1.1515,0.527
2445,32,1.658832e-03,1.1673,1.1523,0.152
2446,32,1.658534e-03,1.1690,1.1531,0.144
2447,32,1.658237e-03,1.1666,1.1538,0.168
2448,32,1.657939e-03,1.0787,1.1500,0.157
2449,32,1.657641e-03,1.1622,1.1507,0.105
2450,32,1.657343e-03,1.1004,1.1481,0.123
2451,32,1.657045e-03,1.1295,1.1472,0.135
2452,32,1.656747e-03,1.0793,1.1438,0.199
2453,32,1.656448e-03,1.1649,1.1449,0.135
2454,32,1.656150e-03,1.1322,1.1442,0.107
2455,32,1.655851e-03,1.1516,1.1446,0.088
2456,32,1.655553e-03,1.1114,1.1429,0.116
2457,32,1.655254e-03,1.1414,1.1429,0.551
2458,32,1.654955e-03,1.1618,1.1438,0.550
2459,32,1.654656e-03,1.1901,1.1461,0.166
2460,32,1.654357e-03,1.1339,1.1455,0.191
2461,32,1.654058e-03,1.1118,1.1438,0.139
2462,32,1.653759e-03,1.1095,1.1421,0.122
2463,32,1.653460e-03,1.1427,1.1421,0.113
2464,32,1.653160e-03,1.1668,1.1434,0.144
2465,32,1.652861e-03,1.1008,1.1412,0.149
2466,32,1.652561e-03,1.1595,1.1422,0.093
2467,32,1.652262e-03,1.1840,1.1442,0.678
2468,32,1.651962e-03,1.1416,1.1441,0.460
2469,32,1.651662e-03,1.1585,1.1448,0.146
2470,32,1.651362e-03,1.1348,1.1443,0.140
2471,32,1.651062e-03,1.1595,1.1451,0.130
2472,32,1.650762e-03,1.0543,1.1406,0.145
2473,32,1.650461e-03,1.1707,1.1421,0.114
2474,32,1.650161e-03,1.1633,1.1431,0.128
2475,32,1.649860e-03,1.0937,1.1407,0.134
2476,32,1.649560e-03,1.1137,1.1393,0.128
2477,32,1.649259e-03,1.1400,1.1393,0.111
2478,32,1.648958e-03,1.1175,1.1382,0.109
2479,32,1.648657e-03,1.1412,1.1384,0.129
2480,32,1.648356e-03,1.2227,1.1426,0.597
2481,32,1.648055e-03,1.1659,1.1438,0.422
2482,32,1.647754e-03,1.1171,1.1424,0.178
2483,32,1.647453e-03,1.1267,1.1417,0.212
2484,32,1.647151e-03,1.1433,1.1417,0.197
2485,32,1.646850e-03,1.1293,1.1411,0.122
2486,32,1.646548e-03,1.1376,1.1409,0.098
2487,32,1.646246e-03,1.1232,1.1401,0.105
2488,32,1.645945e-03,1.1194,1.1390,0.100
2489,32,1.645643e-03,1.1414,1.1391,0.127
2490,32,1.645341e-03,1.1570,1.1400,0.526
2491,32,1.645039e-03,1.0813,1.1371,0.348
2492,32,1.644736e-03,1.1543,1.1380,0.138
2493,32,1.644434e-03,1.1481,1.1385,0.196
2494,32,1.644132e-03,1.1463,1.1389,0.116
2495,32,1.643829e-03,1.1817,1.1410,0.101
2496,32,1.643527e-03,1.1262,1.1403,0.128
2497,32,1.643224e-03,1.1615,1.1413,0.136
2498,32,1.642921e-03,1.2066,1.1446,0.530
2499,32,1.642618e-03,1.1389,1.1443,0.197
2500,32,1.642315e-03,1.1772,1.1460,0.121
2501,32,1.642012e-03,1.0917,1.1432,0.198
2502,32,1.641709e-03,1.1386,1.1430,0.187
2503,32,1.641406e-03,1.1880,1.1453,0.420
2504,32,1.641102e-03,1.1400,1.1450,0.358
2505,32,1.640799e-03,1.1723,1.1464,0.176
2506,32,1.640495e-03,1.1315,1.1456,0.226
2507,32,1.640192e-03,1.1849,1.1476,0.119
2508,32,1.639888e-03,1.1841,1.1494,0.138
2509,32,1.639584e-03,1.0924,1.1466,0.195
2510,32,1.639280e-03,1.1213,1.1453,0.173
2511,32,1.638976e-03,1.1565,1.1459,0.440
2512,32,1.638672e-03,1.1455,1.1458,0.132
2513,32,1.638368e-03,1.1295,1.1450,0.188
2514,32,1.638063e-03,1.1551,1.1455,0.475
2515,32,1.637759e-03,1.1373,1.1451,0.185
2516,32,1.637454e-03,1.1162,1.1437,0.143
2517,32,1.637149e-03,1.1658,1.1448,0.150
2518,32,1.636845e-03,1.1005,1.1426,0.172
2519,32,1.636540e-03,1.1421,1.1425,0.389
2520,32,1.636235e-03,1.1869,1.1448,0.420
2521,32,1.635930e-03,1.1119,1.1431,0.208
2522,32,1.635625e-03,1.1393,1.1429,0.153
2523,32,1.635319e-03,1.0926,1.1404,0.203
2524,32,1.635014e-03,1.1276,1.1398,0.174
2525,32,1.634709e-03,1.1392,1.1397,0.149
2526,32,1.634403e-03,1.1192,1.1387,0.148
2527,32,1.634098e-03,1.1397,1.1388,0.397
2528,32,1.633792e-03,1.1310,1.1384,0.346
2529,32,1.633486e-03,1.1232,1.1376,0.191
2530,32,1.633180e-03,1.1476,1.1381,0.157
2531,32,1.632874e-03,1.1471,1.1386,0.127
2532,32,1.632568e-03,1.1836,1.1408,0.151
2533,32,1.632262e-03,1.1400,1.1408,0.137
2534,32,1.631955e-03,1.1786,1.1427,0.531
2535,32,1.631649e-03,1.1482,1.1429,0.198
2536,32,1.631342e-03,1.1487,1.1432,0.114
2537,32,1.631036e-03,1.1087,1.1415,0.185
2538,32,1.630729e-03,1.1797,1.1434,0.401
2539,32,1.630422e-03,1.0891,1.1407,0.160
2540,32,1.630115e-03,1.1622,1.1418,0.161
2541,32,1.629808e-03,1.0888,1.1391,0.173
2542,32,1.629501e-03,1.0963,1.1370,0.289
2543,32,1.629194e-03,1.1000,1.1351,0.288
2544,32,1.628887e-03,1.0972,1.1332,0.225
2545,32,1.628580e-03,1.1071,1.1319,0.156
2546,32,1.628272e-03,1.1411,1.1324,0.143
2547,32,1.627965e-03,1.1237,1.1320,0.167
2548,32,1.627657e-03,1.1332,1.1320,0.371
2549,32,1.627349e-03,1.1732,1.1341,0.370
2550,32,1.627041e-03,1.1423,1.1345,0.164
2551,32,1.626733e-03,1.2037,1.1379,0.153
2552,32,1.626425e-03,1.1170,1.1369,0.162
2553,32,1.626117e-03,1.1351,1.1368,0.162
2554,32,1.625809e-03,1.1428,1.1371,0.170
2555,32,1.625501e-03,1.1493,1.1377,0.133
2556,32,1.625192e-03,1.1217,1.1369,0.119
2557,32,1.624884e-03,1.1804,1.1391,0.437
2558,32,1.624575e-03,1.1310,1.1387,0.362
2559,32,1.624266e-03,1.1350,1.1385,0.165
2560,32,1.623957e-03,1.1043,1.1368,0.214
2561,32,1.623649e-03,1.1389,1.1369,0.155
2562,32,1.623340e-03,1.1216,1.1361,0.148
2563,32,1.623030e-03,1.1756,1.1381,0.335
2564,32,1.622721e-03,1.1793,1.1402,0.364
2565,32,1.622412e-03,1.1251,1.1394,0.199
2566,32,1.622103e-03,1.1902,1.1419,0.166
2567,32,1.621793e-03,1.1339,1.1415,0.188
2568,32,1.621483e-03,1.1546,1.1422,0.190
2569,32,1.621174e-03,1.1352,1.1418,0.181
2570,32,1.620864e-03,1.1801,1.1438,0.373
2571,32,1.620554e-03,1.1692,1.1450,0.318
2572,32,1.620244e-03,1.1494,1.1452,0.181
2573,32,1.619934e-03,1.1135,1.1437,0.175
2574,32,1.619624e-03,1.1510,1.1440,0.155
2575,32,1.619314e-03,1.1304,1.1433,0.179
2576,32,1.619003e-03,1.1210,1.1422,0.359
2577,32,1.618693e-03,1.1661,1.1434,0.347
2578,32,1.618382e-03,1.1662,1.1446,0.155
2579,32,1.618072e-03,1.1462,1.1446,0.120
